iter	Passed	Remaining
801	2236	552
802	2238	549
803	2241	546
804	2243	543
805	2245	540
806	2248	537
807	2250	534
808	2252	531
809	2255	529
810	2257	526
811	2260	523
812	2262	520
813	2264	517
814	2266	514
815	2269	511
816	2272	508
817	2274	506
818	2277	503
819	2279	500
820	2281	497
821	2283	494
822	2286	491
823	2288	488
824	2291	486
825	2294	483
826	2296	480
827	2298	477
828	2300	474
829	2304	471
830	2306	469
831	2308	466
832	2310	463
833	2313	460
834	2315	457
835	2317	454
836	2320	451
837	2322	449
838	2325	446
839	2327	443
840	2329	440
841	2331	437
842	2335	434
843	2337	432
844	2339	429
845	2342	426
846	2344	423
847	2346	420
848	2348	417
849	2352	415
850	2354	412
851	2358	409
852	2360	406
853	2364	404
854	2375	402
855	2377	399
856	2380	397
857	2385	394
858	2388	392
859	2391	389
860	2395	386
861	2400	384
862	2404	381
863	2408	379
864	2411	376
865	2419	374
866	2423	371
867	2426	368
868	2429	366
869	2434	363
870	2438	361
871	2441	358
872	2443	355
873	2445	352
874	2450	350
875	2453	347
876	2456	344
877	2459	341
878	2461	338
879	2467	336
880	2469	333
881	2471	330
882	2474	327
883	2476	324
884	2478	322
885	2483	319
886	2485	316
887	2488	313
888	2490	310
889	2492	308
890	2495	305
891	2498	302
892	2500	299
893	2503	296
894	2505	293
895	2507	291
896	2510	288
897	2513	285
898	2516	282
899	2518	279
900	2521	277
901	2524	274
902	2526	271
903	2530	268
904	2532	265
905	2535	263
906	2537	260
907	2539	257
908	2542	254
909	2545	251
910	2547	248
911	2549	246
912	2552	243
913	2554	240
914	2556	237
915	2558	234
916	2562	231
917	2565	229
918	2567	226
919	2569	223
920	2571	220
921	2574	217
922	2577	215
923	2580	212
924	2583	209
925	2588	206
926	2591	204
927	2594	201
928	2596	198
929	2598	195
930	2601	192
931	2603	189
932	2606	187
933	2610	184
934	2612	181
935	2615	178
936	2617	175
937	2620	173
938	2622	170
939	2625	167
940	2627	164
941	2629	161
942	2632	159
943	2634	156
944	2636	153
945	2638	150
946	2642	147
947	2644	145
948	2646	142
949	2649	139
950	2651	136
951	2653	133
952	2656	130
953	2658	128
954	2660	125
955	2663	122
956	2665	119
957	2667	116
958	2669	114
959	2672	111
960	2675	108
961	2677	105
962	2679	102
963	2681	100
964	2684	97
965	2686	94
966	2689	91
967	2692	89
968	2694	86
969	2697	83
970	2699	80
971	2701	77
972	2704	75
973	2706	72
974	2709	69
975	2711	66
976	2713	63
977	2715	61
978	2718	58
979	2720	55
980	2723	52
981	2725	49
982	2727	47
983	2730	44
984	2732	41
985	2734	38
986	2737	36
987	2740	33
988	2742	30
989	2744	27
990	2746	24
991	2749	22
992	2751	19
993	2754	16
994	2756	13
995	2759	11
996	2761	8
997	2763	5
998	2765	2
999	2768	0
